OID,param,emissions
1764,Total,2.738524
1765,Total,2.678281
1766,Total,2.388089
1767,Total,2.112741
1768,Total,1.593766
1769,Total,2.688095
1770,Total,2.885787
1771,Total,2.525414
1772,Total,1.593198
1773,Total,1.082528
1774,Total,0.914455
1775,Total,0.614883
1776,Total,1.049961
1777,Total,4.102377
1778,Total,1.149071
1779,Total,1.877831
1780,Total,2.232009
1781,Total,3.080824
1782,Total,2.278436
1783,Total,8.589434
1784,Total,10.738772
1785,Total,9.760473
1786,Total,9.200216
1787,Total,9.153799
1788,Total,8.54249
1789,Total,6.747176
1790,Total,10.41389
1791,Total,13.906145
1792,Total,12.916637
1793,Total,10.114704
1794,Total,10.392474
1795,Total,10.017168
1796,Total,2.489674
1797,Total,3.284148
1798,Total,4.838002
1799,Total,5.424801
1800,Total,5.987332
1801,Total,6.036061
1802,Total,3.99619
1803,Total,1.742896
1804,Total,0.968233
1805,Total,0.886574
1806,Total,0.638942
1807,Total,0.684343
1808,Total,0.845983
1809,Total,1.04204
1810,Total,0.952424
1811,Total,1.071519
1812,Total,1.049221
1813,Total,1.110805
1814,Total,0.656996
1815,Total,2.568616
1816,Total,2.559692
1817,Total,2.74603
1818,Total,2.531149
1819,Total,2.547917
1820,Total,2.12557
1821,Total,2.339217
1822,Total,2.909584
1823,Total,1.04773
1824,Total,1.930243
1825,Total,2.162955
1826,Total,1.850862
1827,Total,2.015488
1828,Total,1.368781
1829,Total,1.480022
1830,Total,1.775948
1831,Total,1.068966
1832,Total,1.719013
1833,Total,10.325449
1834,Total,7.633063
1835,Total,9.151806
1836,Total,12.254831
1837,Total,11.274666
1838,Total,9.430795
1839,Total,9.773582
1840,Total,5.184162
1841,Total,5.261526
1842,Total,8.618238
1843,Total,13.766992
1844,Total,13.157446
1845,Total,7.908913
1846,Total,5.336156
1847,Total,2.02237
1848,Total,2.493034
1849,Total,4.945477
1850,Total,5.268507
1851,Total,1.695353
1852,Total,1.54559
1853,Total,1.281523
1854,Total,1.468421
1855,Total,1.046195
1856,Total,0.988225
1857,Total,0.757359
1858,Total,0.834301
1859,Total,0.685066
1860,Total,0.908551
1861,Total,1.009939
1862,Total,0.895076
1863,Total,0.706928
1864,Total,2.625854
1865,Total,2.74667
1866,Total,1.815253
1867,Total,1.925775
1868,Total,3.035524
1869,Total,1.463631
1870,Total,3.161129
1871,Total,3.963845
1872,Total,3.323392
1873,Total,1.895995
1874,Total,0.791204
1875,Total,0.524387
1876,Total,1.099428
1877,Total,1.46801
1878,Total,1.159337
1879,Total,1.094834
1880,Total,1.465689
1881,Total,0.885571
1882,Total,8.956587
1883,Total,6.410588
1884,Total,8.599198
1885,Total,12.975066
1886,Total,10.803379
1887,Total,8.103829
1888,Total,3.258447
1889,Total,5.891995
1890,Total,6.045959
1891,Total,5.238667
1892,Total,11.626429
1893,Total,10.816748
1894,Total,9.454869
1895,Total,8.787509
1896,Total,2.307891
1897,Total,1.484929
1898,Total,5.524485
1899,Total,3.828853
1900,Total,1.762466
1901,Total,1.390595
1902,Total,1.956982
1903,Total,2.463543
1904,Total,0.936074
1905,Total,0.923278
1906,Total,1.020888
1907,Total,0.940984
1908,Total,1.037648
1909,Total,0.962076
1910,Total,0.77394
1911,Total,0.738522
1912,Total,0.692031
1913,Total,1.418673
1914,Total,1.108531
1915,Total,1.803581
1916,Total,2.137102
1917,Total,3.226814
1918,Total,3.105764
1919,Total,1.778883
1920,Total,3.714812
1921,Total,2.456884
1922,Total,0.975513
1923,Total,0.600504
1924,Total,0.778121
1925,Total,1.528664
1926,Total,1.335543
1927,Total,1.158291
1928,Total,0.896727
1929,Total,0.207453
1930,Total,0.906339
1931,Total,7.123527
1932,Total,7.451735
1933,Total,5.169302
1934,Total,13.846368
1935,Total,13.236557
1936,Total,12.132697
1937,Total,4.34749
1938,Total,6.167246
1939,Total,5.671978
1940,Total,5.796641
1941,Total,14.79249
1942,Total,12.932698
1943,Total,12.235393
1944,Total,12.58674
1945,Total,2.953875
1946,Total,1.759785
1947,Total,3.956492
1948,Total,6.261798
1949,Total,1.575444
1950,Total,1.872154
1951,Total,1.862473
1952,Total,1.904843
1953,Total,0.948873
1954,Total,0.64316
1955,Total,0.404061
1956,Total,0.905855
1957,Total,1.034874
1958,Total,0.508031
1959,Total,0.687071
1960,Total,0.465552
1961,Total,0.775907
1962,Total,1.16718
1963,Total,1.154579
1964,Total,1.649219
1965,Total,1.765439
1966,Total,2.211804
1967,Total,1.049713
1968,Total,1.112272
1969,Total,1.00573
1970,Total,0.904621
1971,Total,0.617522
1972,Total,0.450567
1973,Total,0.902428
1974,Total,0.506233
1975,Total,0.325749
1976,Total,0.998531
1977,Total,0.350309
1978,Total,0.40897
1979,Total,0.297327
1980,Total,4.869868
1981,Total,0.546789
1982,Total,0.493366
1983,Total,2.166909
1984,Total,7.375429
1985,Total,5.677629
1986,Total,15.12683
1987,Total,16.904413
1988,Total,12.406593
1989,Total,8.436572
1990,Total,12.225838
1991,Total,2.99967
1992,Total,2.594089
1993,Total,5.716675
1994,Total,6.253685
1995,Total,1.470106
1996,Total,0.82136
1997,Total,0.48918
1998,Total,0.665433
2005,Total,0.779782
2006,Total,0.662659
2007,Total,6.393258
2008,Total,5.993589
2009,Total,9.320725
2010,Total,3.856433
2011,Total,10.864753
2012,Total,7.257658
2013,Total,8.335342
2014,Total,4.963449
2015,Total,2.977522
2016,Total,3.850632
2017,Total,0.346478
2018,Total,0.704387
2019,Total,0.389387
2020,Total,5.369853
2021,Total,7.538401
2022,Total,6.450975
2023,Total,5.030183
2024,Total,5.144697
2025,Total,5.22508
2026,Total,12.574752
2027,Total,9.78839
2028,Total,10.63748
2029,Total,5.509405
2030,Total,3.674522
2031,Total,1.982305
2032,Total,0.591966
2033,Total,0.440439
2034,Total,0.351788
2035,Total,6.484622
2036,Total,7.926558
2037,Total,3.987027
2038,Total,3.125514
2039,Total,5.991178
2040,Total,4.860322
2041,Total,4.947645
2042,Total,12.321704
2043,Total,9.278365
2044,Total,8.440347
2045,Total,5.262837
2046,Total,7.12236
2047,Total,0.332982
2048,Total,2.650357
2049,Total,5.391867
2050,Total,4.691858
2051,Total,5.535523
2052,Total,6.984391
2053,Total,8.530729
2054,Total,6.813854
2055,Total,3.372317
2056,Total,6.504973
2057,Total,3.857405
2058,Total,4.546453
2059,Total,10.131248
2060,Total,7.560094
2061,Total,12.180954
2062,Total,4.896616
2063,Total,3.927891
2064,Total,2.981531
2065,Total,6.21684
2066,Total,4.708372
2067,Total,6.841541
2068,Total,7.383222
2069,Total,7.744304
2070,Total,7.740679
2071,Total,4.99722
2072,Total,3.968605
2073,Total,5.988432
2074,Total,4.842168
2075,Total,4.304586
2076,Total,3.612634
2077,Total,1.664025
2078,Total,11.678337
2079,Total,5.781659
2080,Total,4.056951
2081,Total,3.08579
2083,Total,5.820446
2084,Total,5.239364
2085,Total,6.758141
2086,Total,6.609906
2087,Total,5.929958
2088,Total,6.346639
2089,Total,4.513848
2090,Total,4.957849
2091,Total,4.533108
2092,Total,4.584658
2093,Total,3.267228
2094,Total,3.379297
2095,Total,2.397034
2096,Total,8.134016
2097,Total,10.885797
2098,Total,6.575637
2099,Total,4.442217
2103,Total,0.427187
2104,Total,5.820446
2105,Total,5.239364
2106,Total,6.758141
2107,Total,6.609906
2108,Total,5.929958
2109,Total,6.346639
2110,Total,4.513848
2111,Total,4.957849
2112,Total,4.533108
2113,Total,3.973072
2114,Total,3.375334
2115,Total,2.403475
2116,Total,3.306506
2117,Total,9.090885
2118,Total,11.106788
2119,Total,10.498374
2120,Total,6.0428
2124,Total,0.289975
2125,Total,0.804723
2126,Total,7.120799
2127,Total,2.599534
2128,Total,8.67385
2129,Total,5.928234
2130,Total,5.539392
2131,Total,2.491096
2132,Total,3.084974
2133,Total,4.308903
2134,Total,4.233442
2135,Total,3.973072
2136,Total,3.375334
2137,Total,2.403475
2138,Total,3.306506
2139,Total,9.090885
2140,Total,11.106788
2141,Total,10.498374
2142,Total,6.0428
2144,Total,0.46705
2145,Total,1.22983
2146,Total,0.868304
2147,Total,1.197465
2148,Total,1.096561
2149,Total,4.815407
2150,Total,8.047902
2151,Total,4.303633
2152,Total,4.562809
2153,Total,2.937776
2154,Total,1.941617
2155,Total,2.806533
2156,Total,1.920181
2157,Total,2.467702
2158,Total,1.923576
2159,Total,2.502323
2160,Total,3.554275
2161,Total,1.90272
2162,Total,9.553869
2163,Total,13.629335
2164,Total,5.701761
2165,Total,0.940371
2166,Total,0.275784
2167,Total,1.240159
2168,Total,1.180108
2169,Total,0.564429
2170,Total,0.941421
2171,Total,6.788682
2172,Total,4.128276
2173,Total,3.823352
2174,Total,1.909559
2175,Total,1.586193
2176,Total,2.12821
2177,Total,2.557562
2178,Total,0.919027
2179,Total,3.011433
2180,Total,3.37021
2181,Total,3.91178
2182,Total,2.975439
2183,Total,9.312982
2184,Total,13.194202
2185,Total,12.15121
2186,Total,10.085007
2188,Total,0.419328
2189,Total,0.603227
2190,Total,0.678316
2191,Total,0.81376
2192,Total,1.185404
2193,Total,1.237695
2194,Total,1.496154
2195,Total,1.513075
2196,Total,1.486386
2197,Total,1.740448
2198,Total,2.269621
2199,Total,1.730317
2200,Total,3.54253
2201,Total,3.785751
2202,Total,0.423886
2203,Total,0.415112
2204,Total,0.741224
2205,Total,9.997197
2206,Total,7.270957
2207,Total,1.721693
2209,Total,0.431966
2210,Total,0.514376
2211,Total,0.524466
2212,Total,1.26168
2213,Total,1.085504
2214,Total,1.465464
2215,Total,2.307505
2216,Total,1.611613
2217,Total,1.791594
2218,Total,1.653328
2219,Total,1.325329
2220,Total,1.967086
2221,Total,3.531097
2222,Total,0.852693
2223,Total,7.319433
2224,Total,6.657188
2227,Total,0.879413
2228,Total,1.138597
2229,Total,2.032419
2230,Total,2.000724
2231,Total,2.208443
2232,Total,1.893769
2233,Total,1.566199
2234,Total,1.081262
2235,Total,2.321393
2236,Total,2.629273
2237,Total,0.697708
2238,Total,0.444044
2239,Total,0.784322
2240,Total,0.826613
2241,Total,1.204883
2242,Total,0.793038
2243,Total,0.405693
2244,Total,2.067842
2245,Total,0.442611
2246,Total,0.37275
2247,Total,2.950187
2248,Total,0.753011
2250,Total,0.832488
2251,Total,0.816335
2252,Total,0.51699
2253,Total,0.425196
2254,Total,3.485255
2255,Total,4.087736
2259,Total,0.768014
2260,Total,0.356482
2261,Total,0.375942
2262,Total,0.40124
2264,Total,0.779314
2265,Total,0.630894
2266,Total,0.318183
2267,Total,0.165864
