OID,param,emissions
1647,Total,5.626129
1648,Total,6.018942
1649,Total,7.15135
1650,Total,8.671929
1651,Total,7.650459
1652,Total,6.354626
1653,Total,6.969779
1654,Total,8.543952
1655,Total,9.696624
1656,Total,8.72744
1657,Total,9.593229
1658,Total,9.055437
1659,Total,9.157189
1660,Total,7.30093
1661,Total,9.807999
1662,Total,5.916275
1663,Total,4.119432
1664,Total,3.76755
1665,Total,4.790654
1666,Total,3.704164
1667,Total,4.005329
1668,Total,22.85378
1669,Total,27.974336
1670,Total,16.99172
1671,Total,37.714546
1672,Total,31.25155
1673,Total,31.701507
