OID,param,emissions
1268,Eggs,6.83048
1269,Eggs,4.891585
1270,Eggs,6.334149
1271,Eggs,10.507772
1272,Eggs,6.841108
1273,Eggs,8.039225
1274,Eggs,7.301922
1275,Eggs,6.842886
1276,Eggs,5.754159
1277,Eggs,1.979961
1278,Eggs,3.813134
1279,Eggs,5.405311
1280,Eggs,4.660104
1281,Eggs,3.942669
1282,Eggs,4.286474
1283,Eggs,10.433712
1284,Eggs,18.635494
1285,Eggs,19.565637
1286,Eggs,9.666021
1287,Eggs,5.547812
1288,Eggs,6.0979
1289,Eggs,8.531725
1290,Eggs,7.866873
1291,Eggs,10.93662
1292,Eggs,14.781821
1293,Eggs,9.856945
1294,Eggs,10.241523
1295,Eggs,6.63286
1296,Eggs,5.511525
1297,Eggs,16.618511
1298,Eggs,3.604652
1299,Eggs,6.627929
1300,Eggs,8.022931
1301,Eggs,12.294011
1302,Eggs,4.490814
1303,Eggs,3.286692
1304,Eggs,5.679274
1305,Eggs,3.324551
1306,Eggs,6.624241
1307,Eggs,5.925744
1308,Eggs,7.819565
1309,Eggs,6.729389
1310,Eggs,7.444391
1311,Eggs,7.424919
1312,Eggs,7.471842
